#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
026001|principalTimeOfDailyReadingInUtcOfMaximumTemperature|double|PRINCIPAL TIME OF DAILY READING IN UTC OF MAXIMUM TEMPERATURE|H|1|0|12|H|1|3
026002|principalTimeOfDailyReadingInUtcOfMinimumTemperature|double|PRINCIPAL TIME OF DAILY READING IN UTC OF MINIMUM TEMPERATURE|H|1|0|12|H|1|3
026003|timeDifference|long|TIME DIFFERENCE|MIN|0|-1440|12|MIN|0|4
026010|hoursIncluded|long|HOURS INCLUDED|FLAGTABLE|0|0|26|FLAG TABLE|0|9
026020|durationOfPrecipitation|long|DURATION OF PRECIPITATION|MIN|0|0|11|MIN|0|4
026030|measurementIntegrationTime|double|MEASUREMENT INTEGRATION TIME|S|2|0|8|S|2|3
027001|latitude|double|LATITUDE (HIGH ACCURACY)|DEG|5|-9000000|25|DEG|5|7
027002|latitude|double|LATITUDE (COARSE ACCURACY)|DEG|2|-9000|15|DEG|2|4
027003|alternateLatitude|double|ALTERNATE LATITUDE (COARSE ACCURACY)|DEG|2|-9000|15|DEG|2|4
027004|alternateLatitude|double|ALTERNATE LATITUDE (HIGH ACCURACY)|DEG|5|-9000000|25|DEG|5|7
027010|footprintAxis1|long|FOOTPRINT AXIS 1|M|-1|0|14|M|-1|5
027020|satelliteLocationCounter|long|SATELLITE LOCATION COUNTER|NUMERIC|0|0|16|NUMERIC|0|5
027021|satelliteSublocationDimension|long|SATELLITE SUBLOCATION DIMENSION|NUMERIC|0|0|16|NUMERIC|0|5
027031|DistanceFromEarthCentreInDirectionOf0DegreesLongitude|double|IN DIRECTION OF 0 DEGREES LONGITUDE, DISTANCE FROM THE EARTH'S CENTRE|M|2|-1073741824|31|M|2|10
027080|viewingAzimuthAngle|double|VIEWING AZIMUTH ANGLE (DEGREE TRUE)|DEG|2|0|16|DEG|0|5
028001|longitude|double|LONGITUDE (HIGH ACCURACY)|DEG|5|-18000000|26|DEG|5|8
028002|longitude|double|LONGITUDE (COARSE ACCURACY)|DEG|2|-18000|16|DEG|2|5
028003|alternateLongitude|double|ALTERNATE LONGITUDE (COARSE ACCURACY)|DEG|2|-18000|16|DEG|2|5
028004|alternateLongitude|double|ALTERNATE LONGITUDE (HIGH ACCURACY)|DEG|5|-18000000|26|DEG|5|8
028010|footprintAxis2|long|FOOTPRINT AXIS 2|M|-1|0|14|M|-1|5
028031|DistanceFromEarthCentreInDirection90DegreesEast|double|IN DIRECTION 90 DEGREES EAST, DISTANCE FROM THE EARTH'S CENTRE|M|2|-1073741824|31|M|2|10
029001|projectionType|long|PROJECTION TYPE|CODETABLE|0|0|3|CODE TABLE|0|1
029002|coordinateGridType|long|COORDINATE GRID TYPE|CODETABLE|0|0|3|CODE TABLE|0|1
030001|pixelValue4Bits|long|PIXEL VALUE (4 BITS)|NUMERIC|0|0|4|NUMERIC|0|2
030002|pixelValue8Bits|long|PIXEL VALUE (8 BITS)|NUMERIC|0|0|8|NUMERIC|0|3
030004|pixelValue16Bits|long|PIXEL VALUE (16 BITS)|NUMERIC|0|0|16|NUMERIC|0|5
030010|numberOfGridPoints|long|NUMBER OF GRID POINTS|NUMERIC|0|0|13|NUMERIC|0|4
030021|numberOfPixelsPerRow|long|NUMBER OF PIXELS PER ROW|NUMERIC|0|0|12|NUMERIC|0|4
030022|numberOfPixelsPerColumn|long|NUMBER OF PIXELS PER COLUMN|NUMERIC|0|0|12|NUMERIC|0|4
030031|pictureType|long|PICTURE TYPE|CODETABLE|0|0|4|CODE TABLE|0|2
030032|combinationWithOtherData|long|COMBINATION WITH OTHER DATA|FLAGTABLE|0|0|16|FLAG TABLE|0|6
030033|numberOfBinsAlongRadial|long|NUMBER OF BINS ALONG THE RADIAL|NUMERIC|0|0|12|NUMERIC|0|4
030034|numberOfAzimuths|long|NUMBER OF AZIMUTHS|NUMERIC|0|0|12|NUMERIC|0|4
031000|shortDelayedDescriptorReplicationFactor|long|SHORT DELAYED DESCRIPTOR REPLICATION FACTOR|NUMERIC|0|0|1|||
031001|delayedDescriptorReplicationFactor|long|DELAYED DESCRIPTOR REPLICATION FACTOR|NUMERIC|0|0|8|||
031002|extendedDelayedDescriptorReplicationFactor|long|EXTENDED DELAYED DESCRIPTOR REPLICATION FACTOR|NUMERIC|0|0|16|||
031011|delayedDescriptorAndDataRepetitionFactor|long|DELAYED DESCRIPTOR AND DATA REPETITION FACTOR|NUMERIC|0|0|8|||
031012|extendedDelayedDescriptorAndDataRepetitionFactor|long|EXTENDED DELAYED DESCRIPTOR AND DATA REPETITION FACTOR|NUMERIC|0|0|16|||
031021|associatedFieldSignificance|long|ASSOCIATED FIELD SIGNIFICANCE|CODETABLE|0|0|6|||
031031|dataPresentIndicator|long|DATA PRESENT INDICATOR|FLAGTABLE|0|0|1|||
033002|qualityInformation|long|QUALITY INFORMATION|CODETABLE|0|0|2|CODE TABLE|0|1
033003|qualityInformation|long|QUALITY INFORMATION|CODETABLE|0|0|3|CODE TABLE|0|1
033005|qualityInformationAwsData|long|QUALITY INFORMATION (AWS DATA)|FLAGTABLE|0|0|30|FLAG TABLE|0|10
033006|internalMeasurementStatusInformationAws|long|INTERNAL MEASUREMENT STATUS INFORMATION (AWS)|CODETABLE|0|0|3|CODE TABLE|0|1
033007|perCentConfidence|long|PER CENT CONFIDENCE|%|0|0|7|%|0|3
033009|relativeError|double|RELATIVE ERROR|%|2|0|14|%|2|5
033015|dataQualityCheckIndicator|long|DATA QUALITY CHECK INDICATOR|CODETABLE|0|0|6|CODE TABLE|0|2
033020|qualityControlIndicationOfFollowingValue|long|QUALITY CONTROL INDICATION OF FOLLOWING VALUE|CODETABLE|0|0|3|CODE TABLE|0|1
033021|qualityOfFollowingValue|long|QUALITY OF FOLLOWING VALUE|CODETABLE|0|0|2|CODE TABLE|0|1
033022|qualityOfBuoySatelliteTransmission|long|QUALITY OF BUOY SATELLITE TRANSMISSION|CODETABLE|0|0|2|CODE TABLE|0|1
033023|qualityOfBuoyLocation|long|QUALITY OF BUOY LOCATION|CODETABLE|0|0|2|CODE TABLE|0|1
033024|stationElevationQualityMarkForMobileStations|long|STATION ELEVATION QUALITY MARK (FOR MOBILE STATIONS)|CODETABLE|0|0|4|CODE TABLE|0|2
033025|acarsInterpolatedValuesIndicator|long|ACARS INTERPOLATED VALUES INDICATOR|CODETABLE|0|0|3|CODE TABLE|0|1
033026|moistureQuality|long|MOISTURE QUALITY|CODETABLE|0|0|6|CODE TABLE|0|2
033027|locationQualityClassRangeOfRadiusOf66Confidence|long|LOCATION QUALITY CLASS (RANGE OF RADIUS OF 66 % CONFIDENCE)|CODETABLE|0|0|3|CODE TABLE|0|1
033028|snapshotOverallQuality|long|SNAPSHOT OVERALL QUALITY|CODETABLE|0|0|3|CODE TABLE|0|1
033030|scanLineStatusFlagsForAtovs|long|SCAN LINE STATUS FLAGS FOR ATOVS|FLAGTABLE|0|0|24|FLAG TABLE|0|8
033031|scanLineQualityFlagsForAtovs|long|SCAN LINE QUALITY FLAGS FOR ATOVS|FLAGTABLE|0|0|24|FLAG TABLE|0|8
033032|channelQualityFlagsForAtovs|long|CHANNEL QUALITY FLAGS FOR ATOVS|FLAGTABLE|0|0|24|FLAG TABLE|0|8
033033|fieldOfViewQualityFlagsForAtovs|long|FIELD OF VIEW QUALITY FLAGS FOR ATOVS|FLAGTABLE|0|0|24|FLAG TABLE|0|8
033035|qualityControl|long|MANUAL/AUTOMATIC QUALITY CONTROL|CODETABLE|0|0|4|CODE TABLE|0|2
033036|nominalConfidenceThreshold|long|NOMINAL CONFIDENCE THRESHOLD|%|0|0|7|%|0|3
033037|windCorrelationError|long|WIND CORRELATION ERROR|FLAGTABLE|0|0|20|FLAG TABLE|0|7
033038|qualityFlagsForGroundBasedGnssData|long|QUALITY FLAGS FOR GROUND-BASED GNSS DATA|FLAGTABLE|0|0|10|FLAG TABLE|0|4
033039|radioOccultationDataQualityFlags|long|QUALITY FLAGS FOR RADIO OCCULTATION DATA|FLAGTABLE|0|0|16|FLAG TABLE|0|6
033040|confidenceInterval|long|CONFIDENCE INTERVAL|%|0|0|7|%|0|3
033041|attributeOfFollowingValue|long|ATTRIBUTE OF FOLLOWING VALUE|CODETABLE|0|0|2|CODE TABLE|0|1
033042|typeOfLimitRepresentedByFollowingValue|long|TYPE OF LIMIT REPRESENTED BY FOLLOWING VALUE|CODETABLE|0|0|3|CODE TABLE|0|1
033043|astConfidence|long|AST CONFIDENCE|FLAGTABLE|0|0|8|FLAG TABLE|0|3
033044|asarQualityInformation|long|ASAR QUALITY INFORMATION|FLAGTABLE|0|0|15|FLAG TABLE|0|5
033045|probabilityOfFollowingEvent|long|PROBABILITY OF FOLLOWING EVENT|%|0|0|7|%|0|3
033046|conditionalProbability|long|CONDITIONAL PROBABILITY OF FOLLOWING EVENT WITH RESPECT TO SPECIFIED CONDITIONING EVENT|%|0|0|7|%|0|3
033047|measurementConfidenceData|long|MEASUREMENT CONFIDENCE DATA|FLAGTABLE|0|0|31|FLAG TABLE|0|11
033048|confidenceMeasureOfSarInversion|long|CONFIDENCE MEASURE OF SAR INVERSION|CODETABLE|0|0|2|CODE TABLE|0|1
033049|confidenceMeasureOfWindRetrieval|long|CONFIDENCE MEASURE OF WIND RETRIEVAL|CODETABLE|0|0|2|CODE TABLE|0|1
033050|globalGtsppQualityFlag|long|GLOBAL GTSPP QUALITY FLAG|CODETABLE|0|0|4|CODE TABLE|0|2
033052|sBandOceanRetrackingQuality|long|S-BAND OCEAN RETRACKING QUALITY|FLAGTABLE|0|0|21|FLAG TABLE|0|7
033053|kuBandOceanRetrackingQuality|long|KU BAND OCEAN RETRACKING QUALITY|FLAGTABLE|0|0|21|FLAG TABLE|0|7
033060|gqisflagqualIndividualIasiSystemQualityFlag|long|GQISFLAGQUAL - INDIVIDUAL IASI-SYSTEM QUALITY FLAG|CODETABLE|0|0|2|CODE TABLE|0|1
033061|gqisqualindexIndicatorForInstrumentNoisePerformanceContributionsFromSpectralAndRadiometricCalibration|long|GQISQUALINDEX - INDICATOR FOR INSTRUMENT NOISE PERFORMANCE (CONTRIBUTIONS FROM SPECTRAL AND RADIOMETRIC CALIBRATION)|%|0|0|7|%|0|3
033062|gqisqualindexlocIndicatorForGeometricQualityIndex|long|GQISQUALINDEXLOC - INDICATOR FOR GEOMETRIC QUALITY INDEX|%|0|0|7|%|0|3
033063|gqisqualindexradIndicatorForInstrumentNoisePerformanceContributionsFromRadiometricCalibration|long|GQISQUALINDEXRAD - INDICATOR FOR INSTRUMENT NOISE PERFORMANCE (CONTRIBUTIONS FROM RADIOMETRIC CALIBRATION)|%|0|0|7|%|0|3
033064|gqisqualindexspectIndicatorForInstrumentNoisePerformanceContributionsFromSpectralCalibration|long|GQISQUALINDEXSPECT - INDICATOR FOR INSTRUMENT NOISE PERFORMANCE (CONTRIBUTIONS FROM SPECTRAL CALIBRATION)|%|0|0|7|%|0|3
033065|gqissystecsondqualOutputOfSystemTecTechnicalExpertiseCentreQualityFunction|long|GQISSYSTECSONDQUAL - OUTPUT OF SYSTEM TEC (TECHNICAL EXPERTISE CENTRE) QUALITY FUNCTION|NUMERIC|0|0|24|NUMERIC|0|8
033070|totalOzoneQuality|long|TOTAL OZONE QUALITY|CODETABLE|0|0|4|CODE TABLE|0|2
033071|profileOzoneQuality|long|PROFILE OZONE QUALITY|CODETABLE|0|0|4|CODE TABLE|0|2
033072|ozoneError|long|OZONE ERROR|CODETABLE|0|0|5|CODE TABLE|0|2
033075|scanLevelQualityFlags|long|SCAN-LEVEL QUALITY FLAGS|FLAGTABLE|0|0|13|FLAG TABLE|0|5
033076|calibrationQualityFlags|long|CALIBRATION QUALITY FLAGS|FLAGTABLE|0|0|9|FLAG TABLE|0|3
033077|fieldOfViewQualityFlags|long|FIELD-OF-VIEW QUALITY FLAGS|FLAGTABLE|0|0|19|FLAG TABLE|0|7
033078|geolocationQuality|long|GEOLOCATION QUALITY|CODETABLE|0|0|4|CODE TABLE|0|2
033079|granuleLevelQualityFlags|long|GRANULE LEVEL QUALITY FLAGS|FLAGTABLE|0|0|16|FLAG TABLE|0|6
033080|scanLevelQualityFlags|long|SCAN LEVEL QUALITY FLAGS|FLAGTABLE|0|0|20|FLAG TABLE|0|7
033081|channelDataQualityFlags|long|CHANNEL DATA QUALITY FLAGS|FLAGTABLE|0|0|12|FLAG TABLE|0|4
033082|geolocationQualityFlags|long|GEOLOCATION QUALITY FLAGS|FLAGTABLE|0|0|16|FLAG TABLE|0|6
033083|radianceDataQualityFlags|long|RADIANCE DATA QUALITY FLAGS|FLAGTABLE|0|0|16|FLAG TABLE|0|6
035000|fmAndRegionalCodeNumber|long|FM AND REGIONAL CODE NUMBER|CODETABLE|0|0|10|CODE TABLE|0|3
035001|timeFrameForMonitoring|long|TIME-FRAME FOR MONITORING|CODETABLE|0|0|3|CODE TABLE|0|1
035011|numberOfReportsActuallyReceived|long|NUMBER OF REPORTS ACTUALLY RECEIVED|NUMERIC|0|0|14|NUMERIC|0|4
035021|bulletinBeingMonitoredTtaaii|string|BULLETIN BEING MONITORED (TTAAII)|CCITTIA5|0|0|48|CHARACTER|0|6
035022|bulletinBeingMonitoredYygggg|string|BULLETIN BEING MONITORED (YYGGGG)|CCITTIA5|0|0|48|CHARACTER|0|6
035023|bulletinBeingMonitoredCccc|string|BULLETIN BEING MONITORED (CCCC)|CCITTIA5|0|0|32|CHARACTER|0|4
035024|bulletinBeingMonitoredBbb|string|BULLETIN BEING MONITORED (BBB)|CCITTIA5|0|0|24|CHARACTER|0|3
035030|discrepanciesInAvailabilityOfExpectedData|long|DISCREPANCIES IN THE AVAILABILITY OF EXPECTED DATA|CODETABLE|0|0|4|CODE TABLE|0|1
035031|qualifierOnMonitoringResults|long|QUALIFIER ON MONITORING RESULTS|CODETABLE|0|0|7|CODE TABLE|0|2
035032|causeOfMissingData|long|CAUSE OF MISSING DATA|CODETABLE|0|0|4|CODE TABLE|0|1
035033|observationAndCollectionDeficiencies|long|OBSERVATION AND COLLECTION DEFICIENCIES|CODETABLE|0|0|7|CODE TABLE|0|2
035034|statisticalTrendsForAvailabilityOfDataDuringSurveyPeriods|long|STATISTICAL TRENDS FOR AVAILABILITY OF DATA (DURING THE SURVEY PERIOD(S))|CODETABLE|0|0|3|CODE TABLE|0|1
035035|reasonForTermination|long|REASON FOR TERMINATION|CODETABLE|0|0|5|CODE TABLE|0|2
040001|surfaceSoilMoistureMs|double|SURFACE SOIL MOISTURE (MS)|%|1|0|10|%|1|4
040002|estimatedErrorInSurfaceSoilMoisture|double|ESTIMATED ERROR IN SURFACE SOIL MOISTURE|%|1|0|10|%|1|4
040003|meanSurfaceSoilMoisture|long|MEAN SURFACE SOIL MOISTURE|NUMERIC|3|0|10|NUMERIC|3|4
040004|rainFallDetection|long|RAIN FALL DETECTION|NUMERIC|3|0|10|NUMERIC|3|4
040005|soilMoistureCorrectionFlag|long|SOIL MOISTURE CORRECTION FLAG|FLAGTABLE|0|0|8|FLAG TABLE|0|3
040006|soilMoistureProcessingFlag|long|SOIL MOISTURE PROCESSING FLAG|FLAGTABLE|0|0|16|FLAG TABLE|0|6
040007|soilMoistureQuality|double|SOIL MOISTURE QUALITY|%|1|0|10|%|1|4
040008|frozenLandSurfaceFraction|double|FROZEN LAND SURFACE FRACTION|%|1|0|10|%|1|4
040009|inundationAndWetlandFraction|double|INUNDATION AND WETLAND FRACTION|%|1|0|10|%|1|4
040010|topographicComplexity|double|TOPOGRAPHIC COMPLEXITY|%|1|0|10|%|1|4
040011|interpolationFlag|long|INTERPOLATION FLAG|FLAGTABLE|0|0|8|FLAG TABLE|0|3
040012|radiometerDataQualityFlag|long|RADIOMETER DATA QUALITY FLAG|FLAGTABLE|0|0|8|FLAG TABLE|0|3
040013|radiometerBrightnessTemperatureInterpretationFlag|long|RADIOMETER BRIGHTNESS TEMPERATURE INTERPRETATION FLAG|CODETABLE|0|0|3|CODE TABLE|0|1
040014|highFrequencyFluctuationsOfSeaSurfaceTopographyCorrection|double|HIGH-FREQUENCY FLUCTUATIONS OF THE SEA SURFACE TOPOGRAPHY CORRECTION|M|4|-3000|13|M|4|4
040015|normalisedDifferentialVegetationIndexNdvi|long|NORMALISED DIFFERENTIAL VEGETATION INDEX (NDVI)|NUMERIC|2|-100|8|NUMERIC|2|3
040016|residualRmsInBand|long|RESIDUAL RMS IN BAND|NUMERIC|3|0|14|NUMERIC|3|5
040017|nonNormalisedPrincipalComponentScore|long|NON-NORMALISED PRINCIPAL COMPONENT SCORE|NUMERIC|0|-1073741824|31|NUMERIC|0|10
040018|averageOfImagerMeasurements|double|GIACAVGIMAGIIS - AVERAGE OF IMAGER MEASUREMENTS|WM-2SR-1M|6|0|24|W M-2 SR-1 M|6|8
040019|giacvarimagiisVarianceOfImagerMeasurements|double|GIACVARIMAGIIS - VARIANCE OF IMAGER MEASUREMENTS|WM-2SR-1M|6|0|24|W M-2 SR-1 M|6|8
040020|gqisflagqualdetailedQualityFlagForSystem|long|GQISFLAGQUALDETAILED - QUALITY FLAG FOR THE SYSTEM|FLAGTABLE|0|0|17|FLAG TABLE|0|6
040021|fractionOfWeightedAvhrrPixelInIasiFovCoveredWithSnowOrIce|long|FRACTION OF WEIGHTED AVHRR PIXEL IN IASI FOV COVERED WITH SNOW/ICE|%|0|0|7|%|0|3
040022|numberOfMissingBadOrFailedAvhrrPixels|long|NUMBER OF MISSING, BAD OR FAILED AVHRR PIXELS|NUMERIC|0|0|7|NUMERIC|0|3
040023|auxiliaryAltimeterStateFlags|long|AUXILIARY ALTIMETER STATE FLAGS|FLAGTABLE|0|0|5|FLAG TABLE|0|2
040024|meteorologicalMapAvailability|long|METEOROLOGICAL MAP AVAILABILITY|CODETABLE|0|0|3|CODE TABLE|0|1
040025|interpolationFlagForMeanDiurnalTide|long|INTERPOLATION FLAG FOR MEAN DIURNAL TIDE|CODETABLE|0|0|2|CODE TABLE|0|1
040026|scoreQuantizationFactor|long|SCORE QUANTIZATION FACTOR|NUMERIC|2|0|16|NUMERIC|2|5
